symbol,date,open,high,low,close,volume,delivery_qty,delivery_percentage
SYM132,2023-06-22,95.49,95.56,95.11,95.56,1242027,534190,43.00959043764104
SYM132,2023-06-23,95.37,96.11,94.94,95.03,1040688,777884,74.74711093274021
SYM132,2023-06-26,94.87,94.89,94.84,94.89,945714,716420,75.7544299471291
SYM132,2023-06-27,95.57,96.75,94.58,94.58,652533,403831,61.88673172190528
SYM132,2023-06-28,94.42,95.0,94.02,95.0,1251289,627947,50.184046484802444
SYM132,2023-06-29,95.21,95.39,93.68,94.76,378978,226519,59.77106578724272
SYM132,2023-06-30,95.19,95.87,94.72,95.87,883308,526480,59.603261665250535
SYM132,2023-07-03,95.97,96.94,95.3,96.94,1437995,702454,48.849598426198824
SYM132,2023-07-04,95.92,96.77,94.35,96.77,907386,513576,56.59955464076103
SYM132,2023-07-05,96.58,96.88,96.51,96.88,447646,312309,69.76698008857926
SYM132,2023-07-06,96.88,97.36,96.73,97.36,1254810,650613,51.84956990303525
SYM132,2023-07-07,97.53,98.17,95.73,98.0,855056,563917,65.95095776989035
SYM132,2023-07-10,98.05,98.15,97.56,98.09,762641,520995,68.31466727204834
SYM132,2023-07-11,98.17,99.26,97.84,97.84,1400624,841506,60.080855676175226
SYM132,2023-07-12,98.76,99.08,98.41,98.66,1279690,527600,41.22878753215435
SYM132,2023-07-13,98.84,99.27,97.87,97.87,923205,355493,38.50644328811926
SYM132,2023-07-14,98.11,99.74,97.65,97.65,1171924,618801,52.80217095075416
SYM132,2023-07-17,97.65,97.75,97.2,97.2,1126761,811167,71.991049304791
SYM132,2023-07-18,97.82,98.44,97.21,98.3,1516988,1130854,74.5460659639368
SYM132,2023-07-19,97.38,97.41,96.93,97.41,748601,240323,32.1030148765973
SYM132,2023-07-20,96.97,97.1,95.49,97.1,777116,122664,15.784634447112381
SYM132,2023-07-21,97.5,98.81,96.62,98.81,1312275,769253,58.619820207331045
SYM132,2023-07-24,100.12,100.57,98.61,98.61,1391928,1166992,83.8399715376447
SYM132,2023-07-25,98.66,100.08,98.24,98.47,661834,476251,71.95938256493321
SYM132,2023-07-26,99.2,99.84,98.86,99.46,992397,445588,44.90020939797412
SYM132,2023-07-27,99.79,100.32,99.03,99.03,748867,473401,63.21565613307062
SYM132,2023-07-28,98.31,99.27,98.19,98.8,1393546,676639,48.55524101611252
SYM132,2023-07-31,98.45,98.47,97.42,97.42,1506530,649018,43.08037299137439
SYM132,2023-08-01,97.83,98.52,97.55,97.55,1008841,728871,72.24840980277544
SYM132,2023-08-02,97.31,97.69,96.71,97.69,1031191,311457,30.203656688005125
SYM132,2023-08-03,97.81,97.96,97.71,97.71,1210393,852177,70.40506460238979
SYM132,2023-08-04,97.04,97.25,96.13,96.13,1000195,282471,28.241627067136797
SYM132,2023-08-07,96.16,96.19,95.86,96.19,756233,396479,52.42820874861921
SYM132,2023-08-08,95.94,96.09,95.09,96.09,1113337,548131,49.23316789201501
SYM132,2023-08-09,95.82,96.34,94.2,96.34,1335814,796909,59.65722615803004
SYM132,2023-08-10,96.9,98.23,96.82,96.82,1096838,673951,61.44495659223627
SYM132,2023-08-11,97.06,97.76,96.78,97.76,331437,162332,48.97828516422662
SYM132,2023-08-14,97.95,98.34,97.69,98.12,578712,255234,44.10391118715351
SYM132,2023-08-15,97.87,98.75,97.55,97.55,582693,319892,54.899061679681495
SYM132,2023-08-16,97.13,98.08,96.67,96.67,731559,475292,64.9697869727801
SYM132,2023-08-17,96.81,97.32,95.69,95.69,811277,488768,60.246781107259665
SYM132,2023-08-18,95.67,96.18,94.92,96.18,1273024,966627,75.93158897412329
SYM132,2023-08-21,95.33,95.79,94.79,95.79,1382465,812969,58.80576905603158
SYM132,2023-08-22,94.99,95.72,94.05,95.72,1708693,880145,51.5098554001032
SYM132,2023-08-23,95.97,96.75,95.19,95.23,1170047,551506,47.135392714686446
SYM132,2023-08-24,95.31,96.06,94.18,94.18,1026926,477645,46.51212760327779
SYM132,2023-08-25,94.28,95.96,94.06,94.06,1038965,353369,34.011687899204844
SYM132,2023-08-28,93.96,94.09,92.89,94.09,703129,459803,65.39389076717765
SYM132,2023-08-29,94.68,94.74,94.18,94.74,952831,566277,59.431054445760864
SYM132,2023-08-30,94.38,94.79,94.09,94.79,538763,246422,45.73864931470814
SYM132,2023-08-31,95.13,96.74,94.18,94.18,747512,76392,10.219561984254383
SYM132,2023-09-01,94.04,95.24,93.66,95.24,1509265,880771,58.35763450970476
SYM132,2023-09-04,95.58,96.9,93.92,93.92,657083,228485,34.772663493835935
SYM132,2023-09-05,94.59,94.85,94.55,94.55,1687800,403191,23.888586748235575
SYM132,2023-09-06,93.38,93.83,92.88,92.88,1490744,698036,46.82472420969194
SYM132,2023-09-07,93.33,93.56,92.57,93.56,978512,329148,33.63767853162281
SYM132,2023-09-08,93.35,94.63,92.62,92.64,1264221,987058,78.07640895062801
SYM132,2023-09-11,93.73,94.78,92.73,92.73,1339857,490267,36.59101939805366
SYM132,2023-09-12,92.66,94.36,92.11,92.11,1003021,517514,51.59561777515694
SYM132,2023-09-13,91.63,92.09,91.24,92.09,1039843,491272,47.24482502299698
SYM132,2023-09-14,91.69,91.71,91.03,91.03,743984,521820,70.13870413955436
SYM132,2023-09-15,90.97,91.06,90.62,90.62,711728,558264,78.43789006049462
SYM132,2023-09-18,90.64,91.82,90.19,91.82,853769,515979,60.43546380673531
SYM132,2023-09-19,92.02,92.84,91.54,92.48,559280,465391,83.21268880989025
SYM132,2023-09-20,92.55,93.29,92.09,92.37,720784,160060,22.20637695064365
SYM132,2023-09-21,92.21,92.65,90.6,92.65,956851,312738,32.68418360294226
SYM132,2023-09-22,92.32,92.94,91.16,91.16,1207417,761130,63.037882501551266
SYM132,2023-09-25,91.05,91.37,90.87,90.87,950131,794916,83.66388060197976
SYM132,2023-09-26,90.72,90.97,90.67,90.97,1201954,412700,34.33582500742392
SYM132,2023-09-27,90.88,91.65,90.34,90.34,789141,394595,50.00315525561803
SYM132,2023-09-28,91.24,92.66,90.99,92.66,1107417,484613,43.76066357379974
SYM132,2023-09-29,92.02,92.5,91.97,91.97,844872,467124,55.28938344751255
SYM132,2023-10-02,91.76,92.64,90.18,92.64,989665,475820,48.07895867547559
SYM132,2023-10-03,93.27,93.29,93.22,93.29,837243,333114,39.787088528279966
SYM132,2023-10-04,93.13,93.92,92.34,93.89,1106879,291517,26.336868741934094
SYM132,2023-10-05,94.4,95.39,93.91,95.39,1130809,570399,50.44173872222085
SYM132,2023-10-06,94.8,95.27,93.36,94.62,923680,460797,49.88716057694742
SYM132,2023-10-09,94.54,95.36,94.45,94.45,1593066,345071,21.660841626669182
SYM132,2023-10-10,94.42,94.53,93.35,94.13,1494863,233994,15.653250471834426
SYM132,2023-10-11,94.23,95.24,93.44,95.24,946287,590348,62.38579780413443
SYM132,2023-10-12,95.52,95.56,94.44,94.46,584081,329502,56.413772485334675
SYM132,2023-10-13,93.89,95.6,91.98,94.69,1209857,588428,48.636205094443596
SYM132,2023-10-16,95.86,96.42,95.79,96.42,1118377,771319,68.9677922517728
SYM132,2023-10-17,96.32,97.67,95.62,96.99,992675,499455,50.3140872096807
SYM132,2023-10-18,96.76,97.83,96.33,97.53,740459,432505,58.41043018440336
SYM132,2023-10-19,97.28,97.98,96.02,97.65,1252482,904142,72.18804330065707
SYM132,2023-10-20,96.85,97.25,96.36,96.36,1151344,928750,80.66660840381475
SYM132,2023-10-23,96.77,98.27,96.29,96.49,747987,513791,68.68986963736049
SYM132,2023-10-24,96.92,97.31,95.76,97.31,957023,646835,67.5883119539533
SYM132,2023-10-25,97.96,99.34,97.67,98.31,1020139,623170,61.086828657645945
SYM132,2023-10-26,97.89,98.55,96.94,98.55,1442816,606581,42.04149447275712
SYM132,2023-10-27,99.81,100.11,99.45,99.45,800421,528489,66.02638854847461
SYM132,2023-10-30,99.44,102.32,99.09,99.09,544974,304925,55.952331788925584
SYM132,2023-10-31,98.89,100.42,97.71,100.42,1751873,1174449,67.039633542007
SYM132,2023-11-01,100.55,101.23,98.69,101.23,700957,181642,25.913444753161492
SYM132,2023-11-02,101.26,103.18,100.96,101.6,1242106,525401,42.299243676030855
SYM132,2023-11-03,101.55,101.99,100.16,101.99,865422,258126,29.826668707245425
SYM132,2023-11-06,102.28,102.33,102.06,102.06,853095,582478,68.27832018108836
SYM132,2023-11-07,101.93,102.61,101.35,101.35,891481,481693,54.03290206881783
SYM132,2023-11-08,101.03,101.41,100.92,101.41,680481,449405,66.04232172478754
SYM132,2023-11-09,101.68,101.94,100.73,101.94,1291194,333915,25.860974447067488
SYM132,2023-11-10,101.66,103.53,100.31,103.53,588987,294274,49.962762903476765
SYM132,2023-11-13,102.9,103.97,102.8,103.06,1356494,552309,40.71598237596885
SYM132,2023-11-14,102.59,103.38,101.39,102.69,1309841,684292,52.24240309249633
SYM132,2023-11-15,102.61,104.08,102.5,102.5,1307968,658633,50.35543968522095
SYM132,2023-11-16,102.33,102.85,101.52,102.85,1245812,892418,71.63351340637843
SYM132,2023-11-17,103.25,104.74,103.03,103.03,1104601,443969,40.192729127884164
SYM132,2023-11-20,103.04,103.25,101.93,103.25,560297,342025,61.0435759841012
SYM132,2023-11-21,102.64,103.09,102.0,102.17,915502,500040,54.619233699020874
SYM132,2023-11-22,102.56,103.84,102.47,102.47,849991,512488,60.29341247118409
SYM132,2023-11-23,102.42,102.46,100.0,101.86,969410,524739,54.12981086483818
SYM132,2023-11-24,100.98,101.18,100.19,101.18,1602990,710570,44.32781414411926
SYM132,2023-11-27,101.34,101.72,99.77,99.77,814158,496822,61.02286361108641
SYM132,2023-11-28,99.93,100.15,99.69,99.8,896877,646151,72.04463123742948
SYM132,2023-11-29,99.81,100.02,98.55,98.55,461357,323377,70.09267210037699
SYM132,2023-11-30,98.32,98.8,96.11,96.11,1413919,769352,54.41280450649611
SYM132,2023-12-01,95.11,95.3,94.46,95.3,745676,495033,66.38714865476788
SYM132,2023-12-04,95.59,96.09,94.17,94.17,1177767,326326,27.70720598904181
SYM132,2023-12-05,93.92,94.12,93.8,94.12,1285614,996260,77.49298884689385
SYM132,2023-12-06,94.43,94.55,94.03,94.55,1571471,942929,60.00301092807752
SYM132,2023-12-07,95.31,97.43,93.85,94.82,1699325,1233114,72.56498781688306
SYM132,2023-12-08,95.25,95.82,95.24,95.24,666167,565080,84.82570051922832
SYM132,2023-12-11,94.4,94.45,94.13,94.13,1266651,372030,29.37122246407073
SYM132,2023-12-12,94.49,95.99,93.66,93.66,1068791,574169,53.72144391810523
SYM132,2023-12-13,93.14,94.6,92.42,94.6,1212485,592716,48.88445775482222
SYM132,2023-12-14,95.01,95.8,94.59,95.8,1244050,514864,41.38612151704362
SYM132,2023-12-15,95.2,95.28,95.08,95.28,768217,552372,71.9031667758458
SYM132,2023-12-18,95.32,96.52,93.45,95.8,635442,173342,27.278999884893036
SYM132,2023-12-19,95.29,97.25,93.75,96.67,1422514,794568,55.856625566825706
SYM132,2023-12-20,96.45,96.51,96.32,96.32,1697591,837512,49.33537911944028
SYM132,2023-12-21,96.38,97.42,95.3,97.42,750361,348342,46.42329495389462
SYM132,2023-12-22,97.89,99.45,97.32,97.32,123196,101132,82.09065644792591
SYM132,2023-12-25,96.8,97.04,95.79,97.04,764430,151031,19.75745801573988
SYM132,2023-12-26,97.21,97.35,96.57,97.35,1359688,730626,53.73484270352823
SYM132,2023-12-27,96.88,97.31,95.79,97.31,1424930,546997,38.387642479245514
SYM132,2023-12-28,97.17,97.59,95.77,97.59,1101061,453418,41.18015815589858
SYM132,2023-12-29,97.99,98.65,97.02,97.02,1067732,447841,41.94320583063862
SYM133,2023-01-02,97.71,97.96,97.21,97.21,649251,174822,26.92677392416528
SYM133,2023-01-03,97.44,98.32,97.22,97.22,1319243,743141,56.3309266101817
SYM133,2023-01-04,97.67,99.33,97.0,97.59,1069158,688410,64.38805498149199
SYM133,2023-01-05,98.0,98.03,97.24,97.24,933722,369435,39.56594855720665
SYM133,2023-01-06,97.92,98.17,97.53,98.17,714902,463312,64.80786832983763
SYM133,2023-01-09,98.4,99.48,96.94,99.48,664752,318392,47.89643344001672
SYM133,2023-01-10,99.93,100.26,98.75,98.75,1202183,663202,55.1665534205468
SYM133,2023-01-11,98.45,98.82,98.36,98.82,1070229,714764,66.78613343111242
SYM133,2023-01-12,99.22,99.56,98.8,98.8,1718968,758123,44.10342068052019
SYM133,2023-01-13,98.15,100.02,96.91,96.91,1194028,644169,53.949247209250046
SYM133,2023-01-16,97.28,99.38,96.02,96.08,965019,493787,51.16872355764534
SYM133,2023-01-17,95.78,95.78,95.74,95.78,1203340,1083006,90.0
SYM133,2023-01-18,96.75,97.17,95.89,96.92,1689951,859926,50.88467545243215
SYM133,2023-01-19,96.92,97.1,96.55,97.1,615125,282616,45.944631307677
SYM133,2023-01-20,96.98,97.32,95.5,97.32,897849,665042,74.07069012337584
SYM133,2023-01-23,97.04,97.25,96.53,96.53,846690,644169,76.08087664434703
SYM133,2023-01-24,96.62,97.18,95.99,95.99,891343,370525,41.56932984289746
SYM133,2023-01-25,95.68,96.4,94.6,96.4,868270,351996,40.53997086957709
SYM133,2023-01-26,95.77,96.25,94.81,94.81,1192312,599569,50.28630053315044
SYM133,2023-01-27,94.95,95.44,94.29,94.6,1308279,381677,29.17402496090622
SYM133,2023-01-30,93.91,94.81,93.02,94.64,755193,397982,52.69950090765323
SYM133,2023-01-31,94.22,95.43,93.95,95.39,754581,276732,36.67359951641731
SYM133,2023-02-01,96.23,97.55,95.9,97.2,521512,295300,56.62398391046949
SYM133,2023-02-02,96.7,97.4,95.74,95.74,836246,471379,56.36853076437727
SYM133,2023-02-03,95.76,96.55,95.4,95.4,548070,386353,70.49350573461123
SYM133,2023-02-06,95.73,96.41,95.71,96.41,817015,609351,74.58270124172483
SYM133,2023-02-07,96.17,96.74,96.0,96.03,1117753,616978,55.19812061446596
SYM133,2023-02-08,95.69,96.86,95.29,95.29,1501956,853700,56.839259187866006
SYM133,2023-02-09,95.12,95.14,94.91,94.91,1510164,792685,52.48999517403015
SYM133,2023-02-10,93.58,94.0,93.12,93.12,838952,336504,40.11014913591387
SYM133,2023-02-13,93.29,94.42,92.63,92.73,899469,394937,43.90786312619437
SYM133,2023-02-14,92.66,95.14,89.68,93.15,1108766,702134,63.32574088807303
SYM133,2023-02-15,93.08,93.23,91.93,93.23,1008409,317146,31.45017393438105
SYM133,2023-02-16,93.32,93.7,92.9,93.53,1447604,1060808,73.28031345691183
SYM133,2023-02-17,93.03,93.05,91.77,92.99,120427,76773,63.75088759542048
SYM133,2023-02-20,92.97,94.52,92.32,92.32,614739,511920,83.27451581563591
SYM133,2023-02-21,92.27,93.19,91.47,92.87,1275734,654479,51.30220213230201
SYM133,2023-02-22,93.27,94.94,92.52,94.1,1030098,394519,38.29920419583918
SYM133,2023-02-23,93.78,94.18,93.75,94.18,1319790,1090290,82.6109371318368
SYM133,2023-02-24,94.49,94.79,94.34,94.34,923337,368854,39.94793380976276
SYM133,2023-02-27,93.6,94.96,90.63,94.75,944144,325846,34.51239353929765
SYM133,2023-02-28,94.45,94.53,94.11,94.53,1200918,453860,37.79280339562955
SYM133,2023-03-01,94.55,94.65,94.41,94.64,1147609,827117,72.07307872212849
SYM133,2023-03-02,95.19,96.01,91.51,96.01,445442,270063,60.62819104229502
SYM133,2023-03-03,96.55,98.09,94.57,97.01,894206,446298,49.91003253008883
SYM133,2023-03-06,96.48,96.89,96.32,96.89,1269274,556646,43.85550444224924
SYM133,2023-03-07,97.37,97.55,96.92,97.55,999828,454090,45.416837445282695
SYM133,2023-03-08,98.22,98.6,98.09,98.6,1068756,424534,39.7223444380983
SYM133,2023-03-09,99.03,99.72,97.45,99.71,1269293,450222,35.47036243216769
SYM133,2023-03-10,99.79,100.28,99.45,100.28,1166381,697280,59.78157387856913
SYM133,2023-03-13,101.17,101.67,100.38,100.38,337543,274836,81.42256523734738
SYM133,2023-03-14,100.5,101.25,99.31,100.81,1286264,803237,62.44729950336131
SYM133,2023-03-15,101.33,101.47,100.03,100.86,591325,244017,41.266301664182585
SYM133,2023-03-16,100.99,101.26,99.42,100.39,1000552,677725,67.735196367955
SYM133,2023-03-17,100.57,100.96,100.51,100.51,1302946,385241,29.566956390850983
SYM133,2023-03-20,100.26,100.65,99.85,100.35,763294,295829,38.756907661443236
SYM133,2023-03-21,100.01,101.07,99.72,99.72,1365560,640095,46.87420682467348
SYM133,2023-03-22,100.01,100.25,99.1,100.25,1135365,636451,56.057005161249485
SYM133,2023-03-23,100.38,102.09,100.25,101.64,1012646,587684,58.03452621205184
SYM133,2023-03-24,102.21,102.44,101.93,102.44,1412256,848644,60.0914008889235
SYM133,2023-03-27,102.68,104.0,102.41,104.0,854171,561286,65.71120771408441
SYM133,2023-03-28,102.79,103.2,102.47,102.81,981679,758706,77.28666632753892
SYM133,2023-03-29,102.58,103.07,101.23,102.6,826932,504331,60.98828426188748
SYM133,2023-03-30,102.8,104.56,101.45,101.45,642764,277807,43.22076609399775
SYM133,2023-03-31,101.93,102.98,101.67,101.67,1029092,658615,63.99962525879152
SYM133,2023-04-03,101.85,102.94,101.09,102.94,1127166,680836,60.402521708050934
SYM133,2023-04-04,102.54,103.34,101.83,103.34,894707,456019,50.96863178458343
SYM133,2023-04-05,103.15,104.7,102.91,102.91,798394,218657,27.387115631219867
SYM133,2023-04-06,102.97,103.41,101.05,103.12,614779,418605,68.09034813212271
SYM133,2023-04-07,102.06,102.65,102.06,102.49,1539173,749451,48.69179909877874
SYM133,2023-04-10,103.15,104.47,101.98,102.09,913382,669220,73.26840455902968
SYM133,2023-04-11,101.62,102.18,101.04,102.18,453325,243298,53.66980658059008
SYM133,2023-04-12,102.19,103.0,101.99,102.83,376409,179804,47.76846340251916
SYM133,2023-04-13,103.02,103.39,102.63,103.39,812657,443610,54.58763761169269
SYM133,2023-04-14,102.64,103.25,101.96,101.96,742066,449317,60.54953816062827
SYM133,2023-04-17,101.57,102.73,100.78,100.78,141242,61703,43.68630240219741
SYM133,2023-04-18,101.1,101.18,99.69,101.18,559816,305976,54.65659965931952
SYM133,2023-04-19,100.93,101.69,99.86,101.69,1139300,669206,58.73838964169307
SYM133,2023-04-20,101.38,101.5,101.32,101.5,625689,267063,42.683172411947844
SYM133,2023-04-21,100.96,101.42,100.38,101.42,801328,401019,50.04441724548989
SYM133,2023-04-24,101.57,102.26,100.68,102.26,681810,442047,64.83436791950253
SYM133,2023-04-25,102.32,102.95,100.78,102.51,1080517,535004,49.513724914375736
SYM133,2023-04-26,102.61,102.91,102.12,102.91,1119653,472601,42.20961788335804
SYM133,2023-04-27,103.32,103.62,102.24,103.62,1150366,586611,50.993493682068916
SYM133,2023-04-28,104.81,105.82,103.74,103.74,405142,269527,66.52665521171552
SYM133,2023-05-01,103.35,103.86,103.03,103.03,1326720,677559,51.07028512150673
SYM133,2023-05-02,103.0,103.85,102.85,103.85,1143073,695987,60.887415424621125
SYM133,2023-05-03,104.47,105.05,103.79,105.05,791234,544055,68.76038571759197
SYM133,2023-05-04,105.42,106.16,104.48,106.16,1348759,890793,66.0454345414477
SYM133,2023-05-05,107.47,107.97,107.23,107.23,1105195,638753,57.79552977528347
SYM133,2023-05-08,106.66,106.87,105.2,106.87,962186,458538,47.655952117448024
SYM133,2023-05-09,106.92,108.52,106.47,108.52,887831,238847,26.902314913607942
SYM133,2023-05-10,108.43,110.05,108.18,110.05,1172643,858132,73.17938064560192
SYM133,2023-05-11,109.74,111.15,109.03,109.03,763756,357290,46.78069752473817
SYM133,2023-05-12,108.5,108.56,108.43,108.56,741164,461548,62.27346890603768
SYM133,2023-05-15,108.7,110.29,106.96,106.96,1175962,686357,58.365627252245964
SYM133,2023-05-16,105.96,106.0,105.66,106.0,823729,351423,42.66249097140295
SYM133,2023-05-17,106.2,106.28,105.29,106.28,823790,398999,48.43457445260668
SYM133,2023-05-18,105.25,106.22,103.21,106.22,1669507,910200,54.51910016261245
SYM133,2023-05-19,106.09,106.42,104.77,106.42,1255874,564712,44.965710145073245
SYM133,2023-05-22,107.01,107.14,105.54,107.14,543455,237652,43.730017214526086
SYM133,2023-05-23,107.45,107.52,106.17,107.52,808064,212385,26.28328877057824
SYM133,2023-05-24,108.96,109.85,106.6,109.85,1000537,641556,64.12117073437851
SYM133,2023-05-25,109.46,111.23,108.19,109.91,1333862,520011,38.985427177174444
SYM133,2023-05-26,110.0,110.15,109.38,109.38,893982,712865,79.74047581569394
SYM133,2023-05-29,109.72,110.6,108.74,108.74,808289,508362,62.893635131072216
SYM133,2023-05-30,109.04,109.82,108.42,109.12,899475,505010,56.144984989455835
SYM133,2023-05-31,109.3,110.22,108.54,110.22,976812,667001,68.28347044521811
SYM133,2023-06-01,110.39,111.96,109.87,109.87,895421,371400,41.4777777429773
SYM133,2023-06-02,110.61,111.74,110.06,110.06,833385,488830,58.65604976900318
SYM133,2023-06-05,111.07,112.01,110.65,111.08,1194595,481952,40.34442775957883
SYM133,2023-06-06,110.92,111.18,109.38,109.38,1024793,623877,60.878426748253
SYM133,2023-06-07,108.87,109.87,106.42,109.87,1393735,882854,63.344535263022294
SYM133,2023-06-08,109.8,111.38,109.3,109.3,455691,227695,49.96711331035266
SYM133,2023-06-09,110.02,110.03,109.63,110.02,1480389,764794,51.66173000620819
SYM133,2023-06-12,110.69,111.26,109.09,110.51,740628,367521,49.62301499145957
SYM133,2023-06-13,110.6,110.92,108.63,110.92,710854,347412,48.872535436176385
SYM133,2023-06-14,110.68,111.25,110.5,110.5,889474,551865,62.044002883378674
SYM133,2023-06-15,109.99,110.15,109.2,110.15,511311,240602,47.05607326351876
SYM133,2023-06-16,109.5,109.66,108.23,109.06,740682,452777,61.129830260313554
SYM133,2023-06-19,109.43,111.4,108.67,110.35,686082,497337,72.48948379043254
SYM133,2023-06-20,110.13,111.84,108.94,110.72,1100046,696382,63.30481245945917
SYM133,2023-06-21,111.7,111.78,111.15,111.78,388860,151163,38.873407409472975
SYM133,2023-06-22,112.26,112.89,112.16,112.16,1311632,895913,68.30525542717878
